run_id,day,event,content,mental_state,personality,seed,condition,run_type
sanity_52_baseline_seed42,342,intent,Agent_39fea is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,342,intent,Agent_93bd4 is preparing to fight the Entity.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,342,intent,Agent_074b3 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,342,rest,Agent_c887d took time to rest and feels more at peace.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,342,training,"Agent_e6458 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,342,training,"Agent_fc68c trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,343,intent,Agent_2c1c9 is preparing to fight the Entity.,determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,343,training,"Agent_39fea trained in the village: +2 health, +0 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,343,training,"Agent_b6137 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,343,rest,Agent_e8cbc took time to rest and feels more at peace.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,343,intent,Agent_c887d is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,343,rest,Agent_fc68c took time to rest and feels more at peace.,determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,344,intent,Agent_2c1c9 is preparing to fight the Entity.,determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,344,intent,Agent_39fea is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,344,training,"Agent_93bd4 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,344,training,"Agent_e8cbc trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,344,intent,Agent_074b3 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,344,training,"Agent_c887d trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,344,training,"Agent_e6458 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,344,training,"Agent_fc68c trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,345,intent,Agent_2c1c9 is preparing to fight the Entity.,determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,345,intent,Agent_39fea is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,345,training,"Agent_e8cbc trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,345,rest,Agent_074b3 took time to rest and feels more at peace.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,345,intent,Agent_c887d is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,345,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,345,training,"Agent_fc68c trained in the village: +1 health, +1 attack, +1 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,346,training,"Agent_2c1c9 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,346,training,"Agent_39fea trained in the village: +1 health, +1 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,346,rest,Agent_b6137 took time to rest and feels more at peace.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,346,rest,Agent_93bd4 took time to rest and feels more at peace.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,346,training,"Agent_e8cbc trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,346,training,"Agent_074b3 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,346,intent,Agent_c887d is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,346,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,346,training,"Agent_fc68c trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,347,intent,Agent_b6137 is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,347,training,"Agent_93bd4 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,347,intent,Agent_e8cbc is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,347,training,"Agent_074b3 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,347,training,"Agent_c887d trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,347,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,347,training,"Agent_fc68c trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,348,training,"Agent_2c1c9 trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,348,intent,Agent_39fea is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,348,rest,Agent_93bd4 took time to rest and feels more at peace.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,348,training,"Agent_e8cbc trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,348,training,"Agent_074b3 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,348,training,"Agent_c887d trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,348,training,"Agent_e6458 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,348,training,"Agent_fc68c trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,349,intent,Agent_2c1c9 is preparing to fight the Entity.,determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,349,training,"Agent_b6137 trained in the village: +1 health, +1 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,349,intent,Agent_93bd4 is preparing to fight the Entity.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,349,training,"Agent_e8cbc trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,349,intent,Agent_074b3 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,349,training,"Agent_c887d trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,349,training,"Agent_e6458 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,350,training,"Agent_2c1c9 trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,350,training,"Agent_39fea trained in the village: +2 health, +1 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,350,training,"Agent_b6137 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,350,rest,Agent_e8cbc took time to rest and feels more at peace.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,350,training,"Agent_074b3 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,350,intent,Agent_c887d is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,350,training,"Agent_e6458 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,350,rest,Agent_fc68c took time to rest and feels more at peace.,determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,351,training,"Agent_2c1c9 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,351,intent,Agent_39fea is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,351,training,"Agent_e8cbc trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,351,intent,Agent_c887d is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,351,training,"Agent_e6458 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,351,training,"Agent_fc68c trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,352,intent,Agent_2c1c9 is preparing to fight the Entity.,determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,352,training,"Agent_39fea trained in the village: +2 health, +1 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,352,intent,Agent_b6137 is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,352,rest,Agent_93bd4 took time to rest and feels more at peace.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,352,intent,Agent_e8cbc is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,352,intent,Agent_074b3 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,352,training,"Agent_c887d trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,352,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,352,training,"Agent_fc68c trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,353,training,"Agent_2c1c9 trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,353,training,"Agent_b6137 trained in the village: +2 health, +0 attack, +0 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,353,training,"Agent_e8cbc trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,353,intent,Agent_074b3 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,353,training,"Agent_c887d trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,353,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,353,rest,Agent_fc68c took time to rest and feels more at peace.,determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,354,intent,Agent_2c1c9 is preparing to fight the Entity.,determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,354,intent,Agent_39fea is preparing to fight the Entity.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,354,intent,Agent_93bd4 is preparing to fight the Entity.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,354,training,"Agent_e8cbc trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,354,training,"Agent_074b3 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,354,training,"Agent_c887d trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,354,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,354,training,"Agent_fc68c trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,355,intent,Agent_2c1c9 is preparing to fight the Entity.,determined,aggressive,42,baseline,sanity_52
sanity_52_baseline_seed42,355,training,"Agent_39fea trained in the village: +1 health, +1 attack, +1 defense.",determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,355,rest,Agent_b6137 took time to rest and feels more at peace.,determined,curious,42,baseline,sanity_52
sanity_52_baseline_seed42,355,training,"Agent_e8cbc trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,355,training,"Agent_074b3 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,355,training,"Agent_c887d trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,355,intent,Agent_e6458 is preparing to fight the Entity.,hopeful,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,355,rest,Agent_fc68c took time to rest and feels more at peace.,determined,brave,42,baseline,sanity_52
sanity_52_baseline_seed42,356,intent,Agent_93bd4 is preparing to fight the Entity.,hopeful,empathetic,42,baseline,sanity_52
sanity_52_baseline_seed42,356,training,"Agent_e8cbc trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,356,intent,Agent_074b3 is preparing to fight the Entity.,determined,cautious,42,baseline,sanity_52
sanity_52_baseline_seed42,356,training,"Agent_c887d trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,42,baseline,sanity_52
